id_index,id_index_new,id_index_n,start_time,end_time,work_place_id,work_place,school_id,school,academy_id,academy
00215020000005631000,00215020000005631009,1383428_7,1979-9-1,1982-7-1,00115020000000000000,包头市,00333333300001272000,内蒙古自治区包头师范专科学校,00333333300001272000,
00244142100029408000,00244142100029408001,13834833_1,2010-3-1,2012-5-1,00190000100000000000,梅州市梅江区,00333333300001273000,梅江区广播电视大学,00333333300001273000,
00236110000024447000,00236110000024447004,13835726_3,2006-8-1,2008-12-1,00131020000000000000,上海市县,00333333300000028000,中央党校函授学院,00333333300000028000,
00236110000024447000,00236110000024447005,13835726_4,1978-9-1,1980-10-1,00136000000000000000,江西省,00333333300000745000,农校大学,00333333300000745000,
00253000000039410000,00253000000039410003,13835839_3,1995-8-1,1997-12-1,00113042600000000000,邯郸市涉县,00333333300000028000,中央党校函授学院,00333333300000028000,
00215010000005424000,00215010000005424001,1383730_1,2000-9-1,2002-12-1,00131020000000000000,上海市县,00333333300000028000,中央党校函授学院,00333333300000028000,
00215010000005424000,00215010000005424003,1383730_3,2011-9-1,2014-6-1,00115000000000000000,内蒙古自治区,00333333300000150000,内蒙古大学,00333333300000150156,哲学学院
00215010000005424000,00215010000005424004,1383730_4,1988-9-1,1990-7-1,00115000000000000000,内蒙古自治区,00333333300000150000,内蒙古大学,00333333300000150000,
00242000000044681000,00242000000044681001,13837685_1,1997-8-1,1999-12-1,00131020000000000000,上海市县,00333333300000181000,中央党校函授,00333333300000181000,
00242000000044681000,00242000000044681002,13837685_2,2005-9-1,2005-12-1,00190000100000000000,新疆班,00333333300000017000,清华大学,00333333300000017157,行政管理学院
00200000000029770000,00200000000029770002,13839337_2,1971-9-1,1975-6-1,00150000000000000000,重庆市,00333333300001274000,重庆第四军医大学,00333333300001274000,
00242098400033288000,00242098400033288002,13839344_2,1992-3-5,1992-7-8,00190000100000000000,中青班,00333333300001275000,孝感地委党校,00333333300001275000,
00242098400033288000,00242098400033288005,13839344_4_2,1996-9-1,1998-6-1,00113092200000000000,沧州市青县,00333333300000063000,省委党校,00333333300000063000,
00242098400033288000,00242098400033288006,13839344_5,1982-9-1,1985-7-1,00142090000000000000,孝感市,00333333300001276000,孝感师专,00333333300001276000,
00244098200034715000,00244098200034715005,13839352_6,1978-11-1,1981-6-1,00144000000000000000,广东省,00333333300001277000,广东省雷州师专中文系,00333333300001277000,
00234010000020851000,00234010000020851004,13839356_4,1982-9-1,1986-7-1,00142010000000000000,武汉市,00333333300000183000,武汉大学,00333333300000183000,
00232000000002731000,00232000000002731006,13840759_6,1978-3-1,1982-1-1,00133000000000000000,浙江省,00333333300000194000,浙江大学,00333333300000194000,
00245000000020352000,00245000000020352005,13840767_5,1978-3-1,1980-2-1,00145120000000000000,河池市,00333333300001278000,广西河池地区巴马民族师范学校,00333333300001278000,
00213000000021987000,00213000000021987002,13842022_2,1986-1-1,1990-1-1,00150023400000000000,重庆市开县,00333333300000090000,南开大学,00333333300000090042,经济学系
00245000000036871000,00245000000036871001,13842034_1,1984-9-1,1987-6-1,00145000000000000000,广西壮族自治区,00333333300001279000,广西右江民族师专中文系,00333333300001279000,
00245000000036871000,00245000000036871003,13842034_3,1995-1-1,1995-10-1,00145000000000000000,广西壮族自治区,00333333300001280000,区党委组织部大学,00333333300001280000,
00245000000036871000,00245000000036871006,13842034_5,1993-8-1,1995-12-1,00131020000000000000,上海市县,00333333300000028000,中央党校函授学院,00333333300000028000,
00245000000036871000,00245000000036871008,13842034_7,2002-3-1,2002-6-1,00145000000000000000,广西壮族自治区,00333333300000476000,区委党校,00333333300000476000,
00245000000036871000,00245000000036871010,13842034_9,1982-7-1,2004-4-1,00145100000000000000,百色市,00333333300001281000,广西百色地区民族师范学校中师,00333333300001281000,
00233082200004822000,00233082200004822001,13842557_1,1996-8-1,1999-6-1,00131020000000000000,上海市县,00333333300000063000,省委党校,00333333300000063000,
00233082200004822000,00233082200004822003,13842557_3,2001-8-1,2003-12-1,00131020000000000000,上海市县,00333333300000063000,省委党校,00333333300000063000,
00233082200004822000,00233082200004822006,13842557_7,1987-9-1,1991-6-1,00133000000000000000,浙江省,00333333300001282000,浙江林业学校,00333333300001282000,
00234000000014213000,00234000000014213002,13843438_2,1986-9-1,1997-11-1,00134000000000000000,安徽省,00333333300000215000,安徽师范大学,00333333300000215000,
00242070000035904000,00242070000035904003,13843509_4_1,1995-9-1,1999-9-1,00143092100000000000,益阳市南县,00333333300000766000,中南财经政法大学,00333333300000766000,
00251000000014306000,00251000000014306001,13845912_1,1987-9-1,1989-7-1,00151000000000000000,四川省,00333333300001283000,四川行干院行管大学,00333333300001283000,
00251000000014306000,00251000000014306003,13845912_3,1995-8-1,1997-12-1,00131020000000000000,上海市县,00333333300000063000,省委党校,00333333300000063000,
00237000000006477000,00237000000006477001,13846054_1,1982-8-1,1986-8-1,00161052100000000000,渭南市华县,00333333300000017000,清华大学,00333333300000017000,
00213098400018185000,00213098400018185003,13849324_3,1980-9-1,1984-7-1,00143112400000000000,永州市道县,00333333300000173000,北方交通大学,00333333300000173158,电信系
00242130000005335000,00242130000005335005,13849494_4,1997-9-1,1997-12-1,00142000000000000000,湖北省,00333333300000125000,党校大学,00333333300000125000,
00242130000005335000,00242130000005335006,13849494_5,2003-9-1,0-1-1,00151072400000000000,绵阳市安县,00333333300000221000,国家行政学院,00333333300000221000,
00222020000036740000,00222020000036740004,13850881_4,1993-9-1,1997-7-1,00134010000000000000,合肥市,00333333300000260000,合肥工业大学,00333333300000260000,
00244158100039582000,00244158100039582005,1385211_4,2011-9-1,2014-1-1,00190000100000000000,城市,00333333300000242000,中国科学院,00333333300000242000,
00244158100039582000,00244158100039582006,1385211_5,1984-9-1,1988-7-1,00135020000000000000,厦门市,00333333300000533000,厦门大学,00333333300000533000,
00244158100039582000,00244158100039582007,1385211_6,1988-9-1,1990-2-1,00135020000000000000,厦门市,00333333300000533000,厦门大学,00333333300000533092,计划统计系
00236000000011310000,00236000000011310002,13852998_2,2004-2-1,2004-4-1,00143092100000000000,益阳市南县,00333333300000039000,新加坡南洋理工大学,00333333300000039000,
00236000000011310000,00236000000011310003,13852998_3,2009-4-1,2011-3-1,00162300100000000000,合作市,00333333300000794000,江西财经大学,00333333300000794000,
00236000000011310000,00236000000011310004,13852998_4,2010-9-1,2013-6-1,00136000000000000000,江西省,00333333300000596000,江西师范大学,00333333300000596000,
00236000000011310000,00236000000011310005,13852998_5,1986-9-1,1990-7-1,00136000000000000000,江西省,00333333300000596000,江西师范大学,00333333300000596094,政教系
00251010000010519000,00251010000010519001,13854458_1,1985-9-1,1990-9-1,00143092100000000000,益阳市南县,00333333300000212000,西南财经大学,00333333300000212000,
00251010000010519000,00251010000010519003,13854458_3,1982-9-1,1985-7-1,00151010000000000000,成都市,00333333300001284000,成都市工业学校,00333333300001284000,
00244000000024090000,00244000000024090002,13855_2,2000-11-1,2009-1-1,00132072200000000000,连云港市东海县,00333333300001285000,购并大学,00333333300001285000,
00234120000015974000,00234120000015974001,13858475_1,2000-9-1,2003-12-1,00131020000000000000,上海市县,00333333300000063000,省委党校,00333333300000063000,
00264000000017448000,00264000000017448001,13860453_1,1994-4-1,1998-6-1,00164000000000000000,宁夏回族自治区,00333333300000329000,宁夏大学,00333333300000329000,
00243102600035360000,00243102600035360002,13860527_2,1996-9-1,2000-7-1,00143000000000000000,湖南省,00333333300001088000,湖南农业大学,00333333300001088090,资源环境学院
00252000000018285000,00252000000018285002,13861584_2,1999-3-1,1999-7-1,00152000000000000000,贵州省,00333333300000233000,贵州省委党校,00333333300000233000,
00252000000018285000,00252000000018285003,13861584_3,2000-9-1,2000-12-1,00111000000000000000,北京市,00333333300000013000,北京大学,00333333300000013000,
00252000000018285000,00252000000018285004,13861584_4,1995-9-1,1998-7-1,00152000000000000000,贵州省,00333333300000233000,贵州省委党校,00333333300000233000,
00252000000018285000,00252000000018285005,13861584_5,2000-9-1,2003-3-1,00152000000000000000,贵州省,00333333300000233000,贵州省委党校,00333333300000233000,
00252000000018285000,00252000000018285006,13861584_6,1984-9-1,1987-8-1,00143092100000000000,益阳市南县,00333333300001286000,黔东南民族农业学校,00333333300001286000,
00237000000012144000,00237000000012144003,1386165_3,1978-1-1,1980-1-1,00137020000000000000,青岛市,00333333300000185000,商业学校,00333333300000185000,
00244000000004366000,00244000000004366003,13862267_2,1992-3-1,1992-6-1,00131020000000000000,上海市县,00333333300000009000,中央党校,00333333300000009000,
00244000000004366000,00244000000004366004,13862267_3_1,1954-9-1,1958-8-1,00121020000000000000,大连市,00333333300001019000,大连工学院,00333333300001019000,
00244000000031407000,00244000000031407001,13862484_1,1993-8-1,1995-12-1,00131020000000000000,上海市县,00333333300000028000,中央党校函授学院,00333333300000028000,
00244000000031407000,00244000000031407005,13862484_5,1990-9-1,1995-12-1,00144080000000000000,湛江市,00333333300001287000,湛江师范学院,00333333300001287000,
00211000000029825000,00211000000029825001,13862680_1,1985-7-1,1988-7-1,00115000000000000000,内蒙古自治区,00333333300000383000,内蒙古广播电视大学,00333333300000383000,
00211000000029825000,00211000000029825002,13862680_2,1997-4-1,2003-4-1,00142102200000000000,荆州市公安县,00333333300000663000,中国人民公安大学,00333333300000663000,
00264000000042068000,00264000000042068001,13862810_1,1980-7-1,1983-7-1,00164020000000000000,石嘴山市,00333333300001288000,石嘴山师范学院,00333333300001288000,
00215050000041816000,00215050000041816002,13862884_2_1,1978-3-1,1982-1-1,00122010000000000000,长春市,00333333300000364000,长春地质学院,00333333300000364000,
00251000000024563000,00251000000024563002,13863958_2,1998-9-1,2010-7-1,00151000000000000000,四川省,00333333300000161000,四川师范大学,00333333300000161000,
00242000000015275000,00242000000015275001,1386413_1,1994-9-1,1997-12-1,00143092100000000000,益阳市南县,00333333300000186000,中南财经大学,00333333300000186000,
00242000000015275000,00242000000015275002,1386413_2,1999-11-1,2000-11-1,00190000100000000000,美国,00333333300000119000,省委组织部大学,00333333300000119000,
00242000000015275000,00242000000015275004,1386413_4,2008-9-1,2008-12-1,00113092200000000000,沧州市青县,00333333300000063000,省委党校,00333333300000063000,
00242000000015275000,00242000000015275005,1386413_5,1984-9-1,1988-7-1,00143092100000000000,益阳市南县,00333333300000186000,中南财经大学,00333333300000186000,
00221020000010666000,00221020000010666005,13866950_5,1979-9-1,1983-7-1,00121020000000000000,大连市,00333333300000668000,大连外国语学院,00333333300000668000,
00243000000008537000,00243000000008537003,13868955_3_1,1978-3-1,1987-11-1,00131020000000000000,上海市县,00333333300000249000,国防科技大学,00333333300000249000,
00237000000032886000,00237000000032886003,13868974_3,1981-9-1,1985-7-1,00132010000000000000,南京市,00333333300001289000,南京林学院林学系,00333333300001289000,
00251118100024614000,00251118100024614003,13869471_3,1981-9-1,1984-7-1,00151070000000000000,绵阳市,00333333300001290000,绵阳农业专科学校园艺系,00333333300001290000,
00237000000005326000,00237000000005326003,13873850_3_1,1989-9-1,1993-7-1,00143092100000000000,益阳市南县,00333333300000037000,西南师范大学,00333333300000037000,
00237000000005326000,00237000000005326005,13873850_4_1,1993-7-1,1995-8-1,00190000100000000000,涪陵,00333333300001291000,学生处大学,00333333300001291000,
00237148200005429000,00237148200005429001,13874411_1,1996-11-1,1997-1-1,00190000100000000000,重庆市渝中区,00333333300001292000,渝中区大学,00333333300001292000,
00237148200005429000,00237148200005429003,13874411_3,1983-9-1,1987-7-1,00143092100000000000,益阳市南县,00333333300000212000,西南财经大学,00333333300000212000,
00245080000041298000,00245080000041298001,13875356_1,2001-8-1,2004-6-1,00161052100000000000,渭南市华县,00333333300000682000,华中科技大学,00333333300000682068,管理学院
00245080000041298000,00245080000041298003,13875356_3,1988-9-1,1992-7-1,00161010000000000000,西安市,00333333300000076000,西安交通大学,00333333300000076000,
00236030000021930000,00236030000021930001,13876947_1,1999-8-1,2001-12-1,00131020000000000000,上海市县,00333333300000028000,中央党校函授学院,00333333300000028000,
00214108100021224000,00214108100021224001,13878765_1,1979-9-1,1981-7-1,00114100000000000000,临汾市,00333333300001293000,临汾师范学校,00333333300001293000,
00251090000010728000,00251090000010728002,13879097_2,1987-7-1,1991-7-1,00150000000000000000,重庆市,00333333300000502000,重庆大学,00333333300000502000,
