location_name,location_id,previous_location_id
合山市,00145138100000000000,00145000000000000000
崇左市,00145140000000000000,00145000000000000000
市辖区,00145140100000000000,00145140000000000000
江洲区,00145140200000000000,00145140000000000000
扶绥县,00145142100000000000,00145140000000000000
宁明县,00145142200000000000,00145140000000000000
龙州县,00145142300000000000,00145140000000000000
大新县,00145142400000000000,00145140000000000000
天等县,00145142500000000000,00145140000000000000
凭祥市,00145148100000000000,00145000000000000000
海南省,00146000000000000000,00111111100000000000
海口市,00146010000000000000,00146000000000000000
市辖区,00146010100000000000,00146010000000000000
秀英区,00146010500000000000,00146010000000000000
龙华区,00146010600000000000,00146010000000000000
琼山区,00146010700000000000,00146010000000000000
美兰区,00146010800000000000,00146010000000000000
三亚市,00146020000000000000,00146000000000000000
市辖区,00146020100000000000,00146020000000000000
三沙市,00146030000000000000,00146000000000000000
五指山市,00146900100000000000,00146000000000000000
琼海市,00146900200000000000,00146000000000000000
儋州市,00146900300000000000,00146000000000000000
文昌市,00146900500000000000,00146000000000000000
万宁市,00146900600000000000,00146000000000000000
东方市,00146900700000000000,00146000000000000000
定安县,00146902100000000000,00146900700000000000
屯昌县,00146902200000000000,00146900700000000000
澄迈县,00146902300000000000,00146900700000000000
临高县,00146902400000000000,00146900700000000000
白沙黎族自治县,00146902500000000000,00146900700000000000
昌江黎族自治县,00146902600000000000,00146900700000000000
乐东黎族自治县,00146902700000000000,00146900700000000000
陵水黎族自治县,00146902800000000000,00146900700000000000
保亭黎族苗族自治县,00146902900000000000,00146900700000000000
琼中黎族苗族自治县,00146903000000000000,00146900700000000000
重庆市,00150000000000000000,00111111100000000000
市辖区,00150010000000000000,00146900700000000000
万州区,00150010100000000000,00146900700000000000
涪陵区,00150010200000000000,00146900700000000000
渝中区,00150010300000000000,00146900700000000000
大渡口区,00150010400000000000,00146900700000000000
江北区,00150010500000000000,00146900700000000000
沙坪坝区,00150010600000000000,00146900700000000000
九龙坡区,00150010700000000000,00146900700000000000
南岸区,00150010800000000000,00146900700000000000
北碚区,00150010900000000000,00146900700000000000
綦江区,00150011000000000000,00146900700000000000
大足区,00150011100000000000,00146900700000000000
渝北区,00150011200000000000,00146900700000000000
巴南区,00150011300000000000,00146900700000000000
黔江区,00150011400000000000,00146900700000000000
长寿区,00150011500000000000,00146900700000000000
江津区,00150011600000000000,00146900700000000000
合川区,00150011700000000000,00146900700000000000
永川区,00150011800000000000,00146900700000000000
南川区,00150011900000000000,00146900700000000000
县,00150020000000000000,00146900700000000000
潼南县,00150022300000000000,00146900700000000000
铜梁县,00150022400000000000,00146900700000000000
荣昌县,00150022600000000000,00146900700000000000
璧山县,00150022700000000000,00146900700000000000
梁平县,00150022800000000000,00146900700000000000
城口县,00150022900000000000,00146900700000000000
丰都县,00150023000000000000,00146900700000000000
垫江县,00150023100000000000,00146900700000000000
武隆县,00150023200000000000,00146900700000000000
忠县,00150023300000000000,00146900700000000000
开县,00150023400000000000,00146900700000000000
云阳县,00150023500000000000,00146900700000000000
奉节县,00150023600000000000,00146900700000000000
巫山县,00150023700000000000,00146900700000000000
巫溪县,00150023800000000000,00146900700000000000
石柱土家族自治县,00150024000000000000,00146900700000000000
秀山土家族苗族自治县,00150024100000000000,00146900700000000000
酉阳土家族苗族自治县,00150024200000000000,00146900700000000000
彭水苗族土家族自治县,00150024300000000000,00146900700000000000
四川省,00151000000000000000,00111111100000000000
成都市,00151010000000000000,00151000000000000000
市辖区,00151010100000000000,00151010000000000000
锦江区,00151010400000000000,00151010000000000000
青羊区,00151010500000000000,00151010000000000000
金牛区,00151010600000000000,00151010000000000000
武侯区,00151010700000000000,00151010000000000000
成华区,00151010800000000000,00151010000000000000
龙泉驿区,00151011200000000000,00151010000000000000
青白江区,00151011300000000000,00151010000000000000
新都区,00151011400000000000,00151010000000000000
温江区,00151011500000000000,00151010000000000000
金堂县,00151012100000000000,00151010000000000000
双流县,00151012200000000000,00151010000000000000
郫县,00151012400000000000,00151010000000000000
大邑县,00151012900000000000,00151010000000000000
蒲江县,00151013100000000000,00151010000000000000
新津县,00151013200000000000,00151010000000000000
都江堰市,00151018100000000000,00151000000000000000
彭州市,00151018200000000000,00151000000000000000
邛崃市,00151018300000000000,00151000000000000000
崇州市,00151018400000000000,00151000000000000000
自贡市,00151030000000000000,00151000000000000000
市辖区,00151030100000000000,00151030000000000000
自流井区,00151030200000000000,00151030000000000000
贡井区,00151030300000000000,00151030000000000000
大安区,00151030400000000000,00151030000000000000
沿滩区,00151031100000000000,00151030000000000000
荣县,00151032100000000000,00151030000000000000
富顺县,00151032200000000000,00151030000000000000
攀枝花市,00151040000000000000,00151000000000000000
市辖区,00151040100000000000,00151040000000000000
东区,00151040200000000000,00151040000000000000
西区,00151040300000000000,00151040000000000000
仁和区,00151041100000000000,00151040000000000000
米易县,00151042100000000000,00151040000000000000
盐边县,00151042200000000000,00151040000000000000
泸州市,00151050000000000000,00151000000000000000
市辖区,00151050100000000000,00151050000000000000
江阳区,00151050200000000000,00151050000000000000
纳溪区,00151050300000000000,00151050000000000000
龙马潭区,00151050400000000000,00151050000000000000
泸县,00151052100000000000,00151050000000000000
合江县,00151052200000000000,00151050000000000000
叙永县,00151052400000000000,00151050000000000000
古蔺县,00151052500000000000,00151050000000000000
德阳市,00151060000000000000,00151000000000000000
市辖区,00151060100000000000,00151060000000000000
旌阳区,00151060300000000000,00151060000000000000
中江县,00151062300000000000,00151060000000000000
罗江县,00151062600000000000,00151060000000000000
广汉市,00151068100000000000,00151000000000000000
什邡市,00151068200000000000,00151000000000000000
绵竹市,00151068300000000000,00151000000000000000
绵阳市,00151070000000000000,00151000000000000000
市辖区,00151070100000000000,00151070000000000000
涪城区,00151070300000000000,00151070000000000000
游仙区,00151070400000000000,00151070000000000000
三台县,00151072200000000000,00151070000000000000
盐亭县,00151072300000000000,00151070000000000000
安县,00151072400000000000,00151070000000000000
梓潼县,00151072500000000000,00151070000000000000
北川羌族自治县,00151072600000000000,00151070000000000000
平武县,00151072700000000000,00151070000000000000
江油市,00151078100000000000,00151000000000000000
广元市,00151080000000000000,00151000000000000000
市辖区,00151080100000000000,00151080000000000000
利州区,00151080200000000000,00151080000000000000
元坝区,00151081100000000000,00151080000000000000
朝天区,00151081200000000000,00151080000000000000
旺苍县,00151082100000000000,00151080000000000000
青川县,00151082200000000000,00151080000000000000
剑阁县,00151082300000000000,00151080000000000000
苍溪县,00151082400000000000,00151080000000000000
遂宁市,00151090000000000000,00151000000000000000
市辖区,00151090100000000000,00151090000000000000
船山区,00151090300000000000,00151090000000000000
安居区,00151090400000000000,00151090000000000000
蓬溪县,00151092100000000000,00151090000000000000
射洪县,00151092200000000000,00151090000000000000
大英县,00151092300000000000,00151090000000000000
内江市,00151100000000000000,00151000000000000000
市辖区,00151100100000000000,00151100000000000000
市中区,00151100200000000000,00151000000000000000
东兴区,00151101100000000000,00151100200000000000
威远县,00151102400000000000,00151100200000000000
资中县,00151102500000000000,00151100200000000000
隆昌县,00151102800000000000,00151100200000000000
乐山市,00151110000000000000,00151000000000000000
市辖区,00151110100000000000,00151110000000000000
市中区,00151110200000000000,00151000000000000000
沙湾区,00151111100000000000,00151110200000000000
五通桥区,00151111200000000000,00151110200000000000
金口河区,00151111300000000000,00151110200000000000
犍为县,00151112300000000000,00151110200000000000
井研县,00151112400000000000,00151110200000000000
夹江县,00151112600000000000,00151110200000000000
沐川县,00151112900000000000,00151110200000000000
峨边彝族自治县,00151113200000000000,00151110200000000000
马边彝族自治县,00151113300000000000,00151110200000000000
峨眉山市,00151118100000000000,00151000000000000000
南充市,00151130000000000000,00151000000000000000
市辖区,00151130100000000000,00151130000000000000
顺庆区,00151130200000000000,00151130000000000000
高坪区,00151130300000000000,00151130000000000000
嘉陵区,00151130400000000000,00151130000000000000
南部县,00151132100000000000,00151130000000000000
营山县,00151132200000000000,00151130000000000000
蓬安县,00151132300000000000,00151130000000000000
仪陇县,00151132400000000000,00151130000000000000
西充县,00151132500000000000,00151130000000000000
阆中市,00151138100000000000,00151000000000000000
眉山市,00151140000000000000,00151000000000000000
市辖区,00151140100000000000,00151140000000000000
东坡区,00151140200000000000,00151140000000000000
仁寿县,00151142100000000000,00151140000000000000
彭山县,00151142200000000000,00151140000000000000
洪雅县,00151142300000000000,00151140000000000000
丹棱县,00151142400000000000,00151140000000000000
青神县,00151142500000000000,00151140000000000000
