id_index,officer_name,place_of_birth_id
"00200000000011900000","宋承祥","00100000000000000000"
"00200000000011910000","苗耕书","00100000000000000000"
"00200000000011913000","付连春","00100000000000000000"
"00200000000011939000","陈国令","00100000000000000000"
"00200000000011942000","郭台铭","00100000000000000000"
"00200000000011943000","李世润","00100000000000000000"
"00200000000011961000","刘瑞扬","00100000000000000000"
"00200000000011965000","罗康瑞","00100000000000000000"
"00200000000011973000","崔泰源","00100000000000000000"
"00200000000011975000","高伟忠","00100000000000000000"
"00200000000011979000","杜晓航","00100000000000000000"
"00200000000011998000","雷鹏举","00100000000000000000"
"00200000000011999000","林明炯","00100000000000000000"
"00200000000012000000","汪国际","00100000000000000000"
"00200000000012005000","古展标","00100000000000000000"
"00200000000012013000","闫沛枭","00100000000000000000"
"00200000000012023000","郑翻身","00100000000000000000"
"00200000000012026000","罗晓勤","00100000000000000000"
"00200000000012027000","梁远钢","00100000000000000000"
"00200000000012031000","李光宪","00100000000000000000"
"00200000000012036000","刘云夏","00100000000000000000"
"00200000000012039000","杨淑红","00100000000000000000"
"00200000000012044000","王吉利","00100000000000000000"
"00200000000012048000","梁瑞强","00100000000000000000"
"00200000000012049000","车莲香","00100000000000000000"
"00200000000012053000","埃莫马利·拉赫蒙","00100000000000000000"
"00200000000012064000","李英男","00100000000000000000"
"00200000000012071000","侯凡凡","00100000000000000000"
"00200000000012079000","苏高明","00100000000000000000"
"00200000000012081000","许瑞表","00100000000000000000"
"00200000000012083000","陈联忠","00100000000000000000"
"00200000000012098000","罗红芳","00100000000000000000"
"00200000000012108000","王洪杰","00100000000000000000"
"00200000000012114000","陈泉","00100000000000000000"
"00200000000012115000","商庆平","00100000000000000000"
"00200000000012118000","霍学义","00100000000000000000"
"00200000000012122000","卢沛宁","00100000000000000000"
"00200000000012126000","罗建彪","00100000000000000000"
"00200000000012134000","丘广辉","00100000000000000000"
"00200000000012150000","雷宛","00100000000000000000"
"00200000000012151000","丛培智","00100000000000000000"
"00200000000012153000","刘宇陆","00100000000000000000"
"00200000000012156000","赵鉴钺","00100000000000000000"
"00200000000012159000","官明辉","00100000000000000000"
"00200000000012160000","李明意","00100000000000000000"
"00200000000012178000","王年军","00100000000000000000"
"00200000000012179000","东·华尔丹","00100000000000000000"
"00200000000012188000","宋惠民","00100000000000000000"
"00200000000012189000","彼得·圣吉","00100000000000000000"
"00200000000012205000","刘全英","00100000000000000000"
"00200000000012209000","宋永臣","00100000000000000000"
"00200000000012232000","林沄","00100000000000000000"
"00200000000012248000","李乾构","00100000000000000000"
"00200000000012249000","朱昌连","00100000000000000000"
"00200000000012255000","李川虎","00100000000000000000"
"00200000000012257000","程志文","00100000000000000000"
"00200000000012259000","于秀淳","00100000000000000000"
"00200000000012260000","徐国政","00100000000000000000"
"00200000000012264000","丁世芳","00100000000000000000"
"00200000000012265000","甄煜","00100000000000000000"
"00200000000012267000","李燕斌","00100000000000000000"
"00200000000012271000","蒋建三","00100000000000000000"
"00200000000012273000","吴绍兰","00100000000000000000"
"00200000000012274000","陈扬杰","00100000000000000000"
"00200000000012278000","王炳深","00100000000000000000"
"00200000000012279000","李美桦","00100000000000000000"
"00200000000012280000","陈德良","00100000000000000000"
"00200000000012283000","叶光林","00100000000000000000"
"00200000000012287000","毕志杰","00100000000000000000"
"00200000000012291000","吴雪莉","00100000000000000000"
"00200000000012292000","董建江","00100000000000000000"
"00200000000012300000","李守平","00100000000000000000"
"00200000000012302000","吕子江","00100000000000000000"
"00200000000012304000","禄丰年","00100000000000000000"
"00200000000012308000","朱玉东","00100000000000000000"
"00200000000012309000","严茜子","00100000000000000000"
"00200000000012317000","彭小菊","00100000000000000000"
"00200000000012320000","戚振宏","00100000000000000000"
"00200000000012325000","敏昂兰","00100000000000000000"
"00200000000012330000","方瑜垠","00100000000000000000"
"00200000000012332000","程立峰","00100000000000000000"
"00200000000012335000","万欣","00100000000000000000"
"00200000000012342000","袁斗泉","00100000000000000000"
"00200000000012343000","吴春军","00100000000000000000"
"00200000000012344000","刘建媛","00100000000000000000"
"00200000000012347000","柴世钦","00100000000000000000"
"00200000000012350000","吴德政","00100000000000000000"
"00200000000012351000","刘振秋","00100000000000000000"
"00200000000012352000","郭谦","00100000000000000000"
"00200000000012357000","梁春越","00100000000000000000"
"00200000000012360000","夏小沫","00100000000000000000"
"00200000000012367000","傅少武","00100000000000000000"
"00200000000012368000","魏莉","00100000000000000000"
"00200000000012371000","佟吉禄","00100000000000000000"
"00200000000012372000","孟庆国","00100000000000000000"
"00200000000012376000","宋福如","00100000000000000000"
"00200000000012379000","陈巧凤","00100000000000000000"
"00200000000012383000","梁世辉","00100000000000000000"
"00200000000012386000","王坤元","00100000000000000000"
"00200000000012387000","孙霄兵","00100000000000000000"
"00200000000012390000","翟勇","00100000000000000000"
"00200000000012391000","苏荣辉","00100000000000000000"
"00200000000012395000","翟家慧","00100000000000000000"
"00200000000012399000","何玉柏","00100000000000000000"
"00200000000012402000","郑海泉","00100000000000000000"
"00200000000012407000","邹国强","00100000000000000000"
"00200000000012409000","胡君烈","00100000000000000000"
"00200000000012411000","郭宏若","00100000000000000000"
"00200000000012413000","王晓翔","00100000000000000000"
"00200000000012417000","黄红元","00100000000000000000"
"00200000000012421000","林言箴","00100000000000000000"
"00200000000012422000","薛世恒","00100000000000000000"
"00200000000012424000","陈水献","00100000000000000000"
"00200000000012433000","孙德彪","00100000000000000000"
"00200000000012435000","廖庆轩","00100000000000000000"
"00200000000012436000","祝奎龙","00100000000000000000"
"00200000000012438000","余淼杰","00100000000000000000"
"00200000000012440000","罪域","00100000000000000000"
"00200000000012442000","张冀男","00100000000000000000"
"00200000000012443000","侯定华","00100000000000000000"
"00200000000012446000","康万里","00100000000000000000"
"00200000000012448000","张连学","00100000000000000000"
"00200000000012453000","高民","00100000000000000000"
"00200000000012454000","徐井宏","00100000000000000000"
"00200000000012456000","谭辉旭","00100000000000000000"
"00200000000012472000","吴银根","00100000000000000000"
"00200000000012475000","叶和平","00100000000000000000"
"00200000000012476000","张居适","00100000000000000000"
"00200000000012478000","黄照权","00100000000000000000"
"00200000000012479000","黄丛林","00100000000000000000"
"00200000000012483000","任继宁","00100000000000000000"
"00200000000012487000","黄骁俭","00100000000000000000"
"00200000000012490000","徐锦生","00100000000000000000"
"00200000000012502000","朱兴雷","00100000000000000000"
"00200000000012507000","夏克伟","00100000000000000000"
"00200000000012518000","焦志军","00100000000000000000"
"00200000000012523000","阿依努尔·买合赛提","00100000000000000000"
"00200000000012527000","宝日夫","00100000000000000000"
"00200000000012532000","张修连","00100000000000000000"
"00200000000012541000","释延王","00100000000000000000"
"00200000000012542000","郑劲平","00100000000000000000"
"00200000000012552000","陈雪明","00100000000000000000"
"00200000000012553000","原晓风","00100000000000000000"
"00200000000012555000","饶景萍","00100000000000000000"
"00200000000012572000","吕建明","00100000000000000000"
"00200000000012586000","孙基刚","00100000000000000000"
"00200000000012592000","李彦西","00100000000000000000"
"00200000000012601000","洪永平","00100000000000000000"
"00200000000012605000","路建美","00100000000000000000"
"00200000000012607000","李岳云","00100000000000000000"
"00200000000012610000","尹鸿","00100000000000000000"
"00200000000012620000","周楚淳","00100000000000000000"
"00200000000012626000","聂忠海","00100000000000000000"
"00200000000012627000","冯静颖","00100000000000000000"
"00200000000012629000","曾祥福","00100000000000000000"
"00200000000012632000","马玉录","00100000000000000000"
"00200000000012640000","张作义","00100000000000000000"
"00200000000012649000","钱铭怡","00100000000000000000"
"00200000000012655000","华克勤","00100000000000000000"
"00200000000012663000","崔一民","00100000000000000000"
"00200000000012673000","蒋基芳","00100000000000000000"
"00200000000012676000","洪晓月","00100000000000000000"
"00200000000012678000","王左丹","00100000000000000000"
"00200000000012684000","翁伯琦","00100000000000000000"
"00200000000012687000","普锋","00100000000000000000"
"00200000000012690000","袁红霞","00100000000000000000"
"00200000000012692000","卢书选","00100000000000000000"
"00200000000012701000","许海风","00100000000000000000"
"00200000000012703000","刘昕生","00100000000000000000"
"00200000000012718000","曹文明","00100000000000000000"
"00200000000012724000","周欣","00100000000000000000"
"00200000000012728000","赵振岭","00100000000000000000"
"00200000000012734000","荣海兰","00100000000000000000"
"00200000000012739000","姚念慈","00100000000000000000"
"00200000000012755000","潘传贤","00100000000000000000"
"00200000000012757000","总务","00100000000000000000"
"00200000000012767000","郑达庸","00100000000000000000"
"00200000000012789000","乔伟光","00100000000000000000"
"00200000000012799000","李励庄","00100000000000000000"
"00200000000012805000","胡自苗","00100000000000000000"
"00200000000012813000","吴康敏","00100000000000000000"
"00200000000012819000","李国瑞","00100000000000000000"
"00200000000012820000","项兴良","00100000000000000000"
"00200000000012825000","于继海","00100000000000000000"
"00200000000012831000","马克·拉瓦卢马纳纳","00100000000000000000"
"00200000000012833000","马延和","00100000000000000000"
"00200000000012836000","曹勇安","00100000000000000000"
"00200000000012838000","金龙哲","00100000000000000000"
